,BEC,USD,Country,Year,"import, export"
0,,,,,
1,212.0,153321.0,australia,2012.0,export
2,312.0,404674.0,australia,2012.0,export
3,512.0,325689.0,australia,2012.0,export
4,612.0,3769.0,australia,2012.0,export
5,712.0,215251.0,australia,2012.0,export
6,1111.0,13432460.0,australia,2012.0,export
7,2111.0,127545691.0,australia,2012.0,export
8,3111.0,504436.0,australia,2012.0,export
9,3112.0,551488.0,australia,2012.0,export
10,4111.0,5404304.0,australia,2012.0,export
11,5111.0,161.0,australia,2012.0,export
12,5112.0,895171.0,australia,2012.0,export
13,7111.0,17.0,australia,2012.0,export
14,111210.0,3726545.0,australia,2012.0,export
15,111220.0,12368.0,australia,2012.0,export
16,112010.0,533918.0,australia,2012.0,export
17,113101.0,15344079.0,australia,2012.0,export
18,113201.0,912460.0,australia,2012.0,export
19,113202.0,3901.0,australia,2012.0,export
20,211210.0,2157424.0,australia,2012.0,export
21,211220.0,6310861.0,australia,2012.0,export
22,212010.0,981259.0,australia,2012.0,export
23,212020.0,116954.0,australia,2012.0,export
24,213101.0,19471490.0,australia,2012.0,export
25,213202.0,12148.0,australia,2012.0,export
26,311210.0,12359476.0,australia,2012.0,export
27,311220.0,2264231.0,australia,2012.0,export
28,312010.0,591548.0,australia,2012.0,export
29,312020.0,235712.0,australia,2012.0,export
30,313101.0,147608.0,australia,2012.0,export
31,313201.0,3139.0,australia,2012.0,export
32,313202.0,427697.0,australia,2012.0,export
33,411210.0,16819044.0,australia,2012.0,export
34,411220.0,178414.0,australia,2012.0,export
35,412010.0,58112.0,australia,2012.0,export
36,412020.0,707.0,australia,2012.0,export
37,413101.0,9296.0,australia,2012.0,export
38,413102.0,11777.0,australia,2012.0,export
39,413201.0,31697.0,australia,2012.0,export
40,413202.0,878335.0,australia,2012.0,export
41,511210.0,835384.0,australia,2012.0,export
42,511220.0,3092006.0,australia,2012.0,export
43,512010.0,170290.0,australia,2012.0,export
44,512020.0,853554.0,australia,2012.0,export
45,513202.0,1833178.0,australia,2012.0,export
46,611210.0,513157.0,australia,2012.0,export
47,611220.0,1193224.0,australia,2012.0,export
48,612010.0,91199.0,australia,2012.0,export
49,612020.0,969198.0,australia,2012.0,export
50,613101.0,1776.0,australia,2012.0,export
51,613201.0,28765.0,australia,2012.0,export
52,613202.0,788975.0,australia,2012.0,export
53,711210.0,80193.0,australia,2012.0,export
54,711220.0,5143371.0,australia,2012.0,export
55,712010.0,145497.0,australia,2012.0,export
56,712020.0,1278072.0,australia,2012.0,export
57,713101.0,565616.0,australia,2012.0,export
58,713201.0,3864.0,australia,2012.0,export
59,713202.0,990686.0,australia,2012.0,export
60,811210.0,66955.0,australia,2012.0,export
61,811220.0,56448.0,australia,2012.0,export
62,812020.0,94126.0,australia,2012.0,export
63,813101.0,63.0,australia,2012.0,export
64,813201.0,34875.0,australia,2012.0,export
65,813202.0,766543.0,australia,2012.0,export
66,212.0,103982.0,australia,2013.0,export
67,312.0,363402.0,australia,2013.0,export
68,512.0,339424.0,australia,2013.0,export
69,612.0,3287.0,australia,2013.0,export
70,712.0,222892.0,australia,2013.0,export
71,1111.0,13504826.0,australia,2013.0,export
72,2111.0,127973046.0,australia,2013.0,export
73,3111.0,352254.0,australia,2013.0,export
74,3112.0,420284.0,australia,2013.0,export
75,4111.0,5072469.0,australia,2013.0,export
76,5111.0,244.0,australia,2013.0,export
77,5112.0,1115481.0,australia,2013.0,export
78,7111.0,2.0,australia,2013.0,export
79,111210.0,3859362.0,australia,2013.0,export
80,111220.0,15491.0,australia,2013.0,export
81,112010.0,514098.0,australia,2013.0,export
82,113101.0,16152621.0,australia,2013.0,export
83,113201.0,850058.0,australia,2013.0,export
84,113202.0,3701.0,australia,2013.0,export
85,211210.0,1775078.0,australia,2013.0,export
86,211220.0,6360727.0,australia,2013.0,export
87,212010.0,775647.0,australia,2013.0,export
88,212020.0,120002.0,australia,2013.0,export
89,213101.0,18752974.0,australia,2013.0,export
90,213202.0,6329.0,australia,2013.0,export
91,311210.0,11532840.0,australia,2013.0,export
92,311220.0,2292395.0,australia,2013.0,export
93,312010.0,586283.0,australia,2013.0,export
94,312020.0,263295.0,australia,2013.0,export
95,313101.0,145852.0,australia,2013.0,export
96,313201.0,3370.0,australia,2013.0,export
97,313202.0,378027.0,australia,2013.0,export
98,411210.0,14667873.0,australia,2013.0,export
99,411220.0,168094.0,australia,2013.0,export
100,412010.0,57412.0,australia,2013.0,export
101,412020.0,582.0,australia,2013.0,export
102,413101.0,8639.0,australia,2013.0,export
103,413102.0,6505.0,australia,2013.0,export
104,413201.0,32478.0,australia,2013.0,export
105,413202.0,728435.0,australia,2013.0,export
106,511210.0,631946.0,australia,2013.0,export
107,511220.0,2942011.0,australia,2013.0,export
108,512010.0,153435.0,australia,2013.0,export
109,512020.0,549339.0,australia,2013.0,export
110,513202.0,1956890.0,australia,2013.0,export
111,611210.0,557027.0,australia,2013.0,export
112,611220.0,1202592.0,australia,2013.0,export
113,612010.0,77797.0,australia,2013.0,export
114,612020.0,1063328.0,australia,2013.0,export
115,613101.0,1439.0,australia,2013.0,export
116,613201.0,37202.0,australia,2013.0,export
117,613202.0,809496.0,australia,2013.0,export
118,711210.0,78164.0,australia,2013.0,export
119,711220.0,4016092.0,australia,2013.0,export
120,712010.0,98936.0,australia,2013.0,export
121,712020.0,1300228.0,australia,2013.0,export
122,713101.0,583172.0,australia,2013.0,export
123,713201.0,1672.0,australia,2013.0,export
124,713202.0,990322.0,australia,2013.0,export
125,811210.0,69689.0,australia,2013.0,export
126,811220.0,69133.0,australia,2013.0,export
127,812020.0,87463.0,australia,2013.0,export
128,813101.0,140.0,australia,2013.0,export
129,813201.0,65557.0,australia,2013.0,export
130,813202.0,1028038.0,australia,2013.0,export
131,212.0,95308.0,australia,2014.0,export
132,312.0,352463.0,australia,2014.0,export
133,512.0,598611.0,australia,2014.0,export
134,612.0,5096.0,australia,2014.0,export
135,712.0,199917.0,australia,2014.0,export
136,1111.0,12427181.0,australia,2014.0,export
137,2111.0,126215294.0,australia,2014.0,export
138,3111.0,437811.0,australia,2014.0,export
139,3112.0,383547.0,australia,2014.0,export
140,4111.0,4019463.0,australia,2014.0,export
141,5111.0,5.0,australia,2014.0,export
142,5112.0,1185397.0,australia,2014.0,export
143,7111.0,119.0,australia,2014.0,export
144,111210.0,3842381.0,australia,2014.0,export
145,111220.0,22415.0,australia,2014.0,export
146,112010.0,506938.0,australia,2014.0,export
147,113101.0,18181124.0,australia,2014.0,export
148,113201.0,769279.0,australia,2014.0,export
149,113202.0,3431.0,australia,2014.0,export
150,211210.0,1538213.0,australia,2014.0,export
151,211220.0,6156753.0,australia,2014.0,export
152,212010.0,792240.0,australia,2014.0,export
153,212020.0,124410.0,australia,2014.0,export
154,213101.0,20308577.0,australia,2014.0,export
155,213202.0,6598.0,australia,2014.0,export
156,311210.0,11787673.0,australia,2014.0,export
157,311220.0,2030964.0,australia,2014.0,export
158,312010.0,541331.0,australia,2014.0,export
159,312020.0,279801.0,australia,2014.0,export
160,313101.0,151576.0,australia,2014.0,export
161,313201.0,3795.0,australia,2014.0,export
162,313202.0,382076.0,australia,2014.0,export
163,411210.0,13123442.0,australia,2014.0,export
164,411220.0,150466.0,australia,2014.0,export
165,412010.0,34863.0,australia,2014.0,export
166,412020.0,1105.0,australia,2014.0,export
167,413101.0,3601.0,australia,2014.0,export
168,413102.0,5269.0,australia,2014.0,export
169,413201.0,34032.0,australia,2014.0,export
170,413202.0,646414.0,australia,2014.0,export
171,511210.0,643685.0,australia,2014.0,export
172,511220.0,2760177.0,australia,2014.0,export
173,512010.0,210685.0,australia,2014.0,export
174,512020.0,682688.0,australia,2014.0,export
175,513202.0,1633219.0,australia,2014.0,export
176,611210.0,573553.0,australia,2014.0,export
177,611220.0,1161940.0,australia,2014.0,export
178,612010.0,91411.0,australia,2014.0,export
179,612020.0,1239335.0,australia,2014.0,export
180,613101.0,626.0,australia,2014.0,export
181,613201.0,44250.0,australia,2014.0,export
182,613202.0,882224.0,australia,2014.0,export
183,711210.0,75646.0,australia,2014.0,export
184,711220.0,3262229.0,australia,2014.0,export
185,712010.0,118837.0,australia,2014.0,export
186,712020.0,1370606.0,australia,2014.0,export
187,713101.0,558602.0,australia,2014.0,export
188,713201.0,2259.0,australia,2014.0,export
189,713202.0,1050739.0,australia,2014.0,export
190,811210.0,56955.0,australia,2014.0,export
191,811220.0,53388.0,australia,2014.0,export
192,812020.0,120891.0,australia,2014.0,export
193,813101.0,251.0,australia,2014.0,export
194,813201.0,56036.0,australia,2014.0,export
195,813202.0,648129.0,australia,2014.0,export
196,212.0,85729.0,australia,2015.0,export
197,312.0,301078.0,australia,2015.0,export
198,512.0,372873.0,australia,2015.0,export
199,612.0,5543.0,australia,2015.0,export
200,712.0,211780.0,australia,2015.0,export
201,1111.0,11117044.0,australia,2015.0,export
202,2111.0,80820701.0,australia,2015.0,export
203,3111.0,480425.0,australia,2015.0,export
204,3112.0,339562.0,australia,2015.0,export
205,4111.0,3034759.0,australia,2015.0,export
206,5111.0,0.0,australia,2015.0,export
207,5112.0,1245674.0,australia,2015.0,export
208,7111.0,33.0,australia,2015.0,export
209,111210.0,3208864.0,australia,2015.0,export
210,111220.0,16712.0,australia,2015.0,export
211,112010.0,423182.0,australia,2015.0,export
212,113101.0,18377600.0,australia,2015.0,export
213,113201.0,809114.0,australia,2015.0,export
214,113202.0,3700.0,australia,2015.0,export
215,211210.0,1331691.0,australia,2015.0,export
216,211220.0,5769163.0,australia,2015.0,export
217,212010.0,658634.0,australia,2015.0,export
218,212020.0,98791.0,australia,2015.0,export
219,213101.0,14677879.0,australia,2015.0,export
220,213202.0,2593.0,australia,2015.0,export
221,311210.0,9483674.0,australia,2015.0,export
222,311220.0,1726637.0,australia,2015.0,export
223,312010.0,503080.0,australia,2015.0,export
224,312020.0,215542.0,australia,2015.0,export
225,313101.0,129082.0,australia,2015.0,export
226,313201.0,2176.0,australia,2015.0,export
227,313202.0,376134.0,australia,2015.0,export
228,411210.0,11884663.0,australia,2015.0,export
229,411220.0,134561.0,australia,2015.0,export
230,412010.0,29728.0,australia,2015.0,export
231,412020.0,6850.0,australia,2015.0,export
232,413101.0,2197.0,australia,2015.0,export
233,413102.0,3573.0,australia,2015.0,export
234,413201.0,35370.0,australia,2015.0,export
235,413202.0,599775.0,australia,2015.0,export
236,511210.0,573436.0,australia,2015.0,export
237,511220.0,2188406.0,australia,2015.0,export
238,512010.0,205630.0,australia,2015.0,export
239,512020.0,502103.0,australia,2015.0,export
240,513202.0,1620346.0,australia,2015.0,export
241,611210.0,541978.0,australia,2015.0,export
242,611220.0,1133358.0,australia,2015.0,export
243,612010.0,64921.0,australia,2015.0,export
244,612020.0,1255387.0,australia,2015.0,export
245,613101.0,685.0,australia,2015.0,export
246,613201.0,47468.0,australia,2015.0,export
247,613202.0,863248.0,australia,2015.0,export
248,711210.0,102798.0,australia,2015.0,export
249,711220.0,2393029.0,australia,2015.0,export
250,712010.0,129637.0,australia,2015.0,export
251,712020.0,1338717.0,australia,2015.0,export
252,713101.0,527632.0,australia,2015.0,export
253,713201.0,2318.0,australia,2015.0,export
254,713202.0,1036681.0,australia,2015.0,export
255,811210.0,49739.0,australia,2015.0,export
256,811220.0,102610.0,australia,2015.0,export
257,812020.0,118995.0,australia,2015.0,export
258,813101.0,137.0,australia,2015.0,export
259,813201.0,33541.0,australia,2015.0,export
260,813202.0,639677.0,australia,2015.0,export
261,212.0,81876.0,australia,2016.0,export
262,312.0,324117.0,australia,2016.0,export
263,512.0,294489.0,australia,2016.0,export
264,612.0,2640.0,australia,2016.0,export
265,712.0,220418.0,australia,2016.0,export
266,1111.0,9692497.0,australia,2016.0,export
267,2111.0,79116990.0,australia,2016.0,export
268,3111.0,541816.0,australia,2016.0,export
269,3112.0,331722.0,australia,2016.0,export
270,4111.0,3436639.0,australia,2016.0,export
271,5111.0,2.0,australia,2016.0,export
272,5112.0,1204904.0,australia,2016.0,export
273,7111.0,150.0,australia,2016.0,export
274,111210.0,2968681.0,australia,2016.0,export
275,111220.0,16494.0,australia,2016.0,export
276,112010.0,380499.0,australia,2016.0,export
277,113101.0,17154737.0,australia,2016.0,export
278,113201.0,1005055.0,australia,2016.0,export
279,113202.0,4095.0,australia,2016.0,export
280,211210.0,1139713.0,australia,2016.0,export
281,211220.0,4958803.0,australia,2016.0,export
282,212010.0,670174.0,australia,2016.0,export
283,212020.0,94294.0,australia,2016.0,export
284,213101.0,15608570.0,australia,2016.0,export
285,213202.0,3051.0,australia,2016.0,export
286,311210.0,8181508.0,australia,2016.0,export
287,311220.0,1670615.0,australia,2016.0,export
288,312010.0,466227.0,australia,2016.0,export
289,312020.0,237426.0,australia,2016.0,export
290,313101.0,142037.0,australia,2016.0,export
291,313201.0,2672.0,australia,2016.0,export
292,313202.0,371250.0,australia,2016.0,export
293,411210.0,14801151.0,australia,2016.0,export
294,411220.0,135882.0,australia,2016.0,export
295,412010.0,22876.0,australia,2016.0,export
296,412020.0,1761.0,australia,2016.0,export
297,413101.0,3439.0,australia,2016.0,export
298,413102.0,2208.0,australia,2016.0,export
299,413201.0,51550.0,australia,2016.0,export
300,413202.0,625681.0,australia,2016.0,export
301,511210.0,539737.0,australia,2016.0,export
302,511220.0,2012290.0,australia,2016.0,export
303,512010.0,217110.0,australia,2016.0,export
304,512020.0,506387.0,australia,2016.0,export
305,513202.0,1452531.0,australia,2016.0,export
306,611210.0,508849.0,australia,2016.0,export
307,611220.0,1065559.0,australia,2016.0,export
308,612010.0,48973.0,australia,2016.0,export
309,612020.0,1256529.0,australia,2016.0,export
310,613101.0,1070.0,australia,2016.0,export
311,613201.0,61997.0,australia,2016.0,export
312,613202.0,775447.0,australia,2016.0,export
313,711210.0,197558.0,australia,2016.0,export
314,711220.0,3124282.0,australia,2016.0,export
315,712010.0,139863.0,australia,2016.0,export
316,712020.0,1386712.0,australia,2016.0,export
317,713101.0,626856.0,australia,2016.0,export
318,713201.0,6105.0,australia,2016.0,export
319,713202.0,1102968.0,australia,2016.0,export
320,811210.0,50851.0,australia,2016.0,export
321,811220.0,81940.0,australia,2016.0,export
322,812020.0,102669.0,australia,2016.0,export
323,813101.0,341.0,australia,2016.0,export
324,813201.0,21328.0,australia,2016.0,export
325,813202.0,741092.0,australia,2016.0,export
326,212.0,85263.0,australia,2017.0,export
327,312.0,357792.0,australia,2017.0,export
328,512.0,351452.0,australia,2017.0,export
329,612.0,3199.0,australia,2017.0,export
330,712.0,220724.0,australia,2017.0,export
331,1111.0,11662865.0,australia,2017.0,export
332,2111.0,102024236.0,australia,2017.0,export
333,3111.0,1285178.0,australia,2017.0,export
334,3112.0,374488.0,australia,2017.0,export
335,4111.0,4443677.0,australia,2017.0,export
336,5111.0,2.0,australia,2017.0,export
337,5112.0,1368322.0,australia,2017.0,export
338,7111.0,2.0,australia,2017.0,export
339,111210.0,3136201.0,australia,2017.0,export
340,111220.0,21243.0,australia,2017.0,export
341,112010.0,410047.0,australia,2017.0,export
342,113101.0,19638423.0,australia,2017.0,export
343,113201.0,1148032.0,australia,2017.0,export
344,113202.0,4615.0,australia,2017.0,export
345,211210.0,1270354.0,australia,2017.0,export
346,211220.0,6456069.0,australia,2017.0,export
347,212010.0,615765.0,australia,2017.0,export
348,212020.0,90282.0,australia,2017.0,export
349,213101.0,22332298.0,australia,2017.0,export
350,213202.0,2881.0,australia,2017.0,export
351,311210.0,9316057.0,australia,2017.0,export
352,311220.0,1877604.0,australia,2017.0,export
353,312010.0,476968.0,australia,2017.0,export
354,312020.0,222217.0,australia,2017.0,export
355,313101.0,164509.0,australia,2017.0,export
356,313201.0,2800.0,australia,2017.0,export
357,313202.0,381519.0,australia,2017.0,export
358,411210.0,14484811.0,australia,2017.0,export
359,411220.0,146038.0,australia,2017.0,export
360,412010.0,25491.0,australia,2017.0,export
361,412020.0,1177.0,australia,2017.0,export
362,413101.0,2648.0,australia,2017.0,export
363,413102.0,10102.0,australia,2017.0,export
364,413201.0,46663.0,australia,2017.0,export
365,413202.0,776665.0,australia,2017.0,export
366,511210.0,822944.0,australia,2017.0,export
367,511220.0,2224013.0,australia,2017.0,export
368,512010.0,123988.0,australia,2017.0,export
369,512020.0,374308.0,australia,2017.0,export
370,513202.0,859024.0,australia,2017.0,export
371,611210.0,531835.0,australia,2017.0,export
372,611220.0,787668.0,australia,2017.0,export
373,612010.0,57885.0,australia,2017.0,export
374,612020.0,1475846.0,australia,2017.0,export
375,613101.0,1400.0,australia,2017.0,export
376,613201.0,42286.0,australia,2017.0,export
377,613202.0,965497.0,australia,2017.0,export
378,711210.0,115080.0,australia,2017.0,export
379,711220.0,3268965.0,australia,2017.0,export
380,712010.0,126699.0,australia,2017.0,export
381,712020.0,1515097.0,australia,2017.0,export
382,713101.0,782408.0,australia,2017.0,export
383,713201.0,2182.0,australia,2017.0,export
384,713202.0,1155398.0,australia,2017.0,export
385,811210.0,67002.0,australia,2017.0,export
386,811220.0,62863.0,australia,2017.0,export
387,812020.0,116104.0,australia,2017.0,export
388,813101.0,748.0,australia,2017.0,export
389,813201.0,11176.0,australia,2017.0,export
390,813202.0,525338.0,australia,2017.0,export
391,212.0,82488.0,australia,2018.0,export
392,312.0,404262.0,australia,2018.0,export
393,512.0,655641.0,australia,2018.0,export
394,612.0,2606.0,australia,2018.0,export
395,712.0,226471.0,australia,2018.0,export
396,1111.0,9782926.0,australia,2018.0,export
397,2111.0,109611733.0,australia,2018.0,export
398,3111.0,1655337.0,australia,2018.0,export
399,3112.0,413684.0,australia,2018.0,export
400,4111.0,4788708.0,australia,2018.0,export
401,5111.0,15.0,australia,2018.0,export
402,5112.0,1390873.0,australia,2018.0,export
403,7111.0,27.0,australia,2018.0,export
404,111210.0,3252616.0,australia,2018.0,export
405,111220.0,24413.0,australia,2018.0,export
406,112010.0,445149.0,australia,2018.0,export
407,113101.0,19431366.0,australia,2018.0,export
408,113201.0,1388036.0,australia,2018.0,export
409,113202.0,5342.0,australia,2018.0,export
410,211210.0,1227698.0,australia,2018.0,export
411,211220.0,8544039.0,australia,2018.0,export
412,212010.0,637358.0,australia,2018.0,export
413,212020.0,100642.0,australia,2018.0,export
414,213101.0,34971597.0,australia,2018.0,export
415,213202.0,3621.0,australia,2018.0,export
416,311210.0,10932822.0,australia,2018.0,export
417,311220.0,1970128.0,australia,2018.0,export
418,312010.0,459089.0,australia,2018.0,export
419,312020.0,314328.0,australia,2018.0,export
420,313101.0,174006.0,australia,2018.0,export
421,313201.0,2164.0,australia,2018.0,export
422,313202.0,446419.0,australia,2018.0,export
423,411210.0,15130406.0,australia,2018.0,export
424,411220.0,140484.0,australia,2018.0,export
425,412010.0,28075.0,australia,2018.0,export
426,412020.0,1171.0,australia,2018.0,export
427,413101.0,541.0,australia,2018.0,export
428,413102.0,2698.0,australia,2018.0,export
429,413201.0,32119.0,australia,2018.0,export
430,413202.0,739519.0,australia,2018.0,export
431,511210.0,952382.0,australia,2018.0,export
432,511220.0,2320638.0,australia,2018.0,export
433,512010.0,123306.0,australia,2018.0,export
434,512020.0,517451.0,australia,2018.0,export
435,513202.0,394801.0,australia,2018.0,export
436,611210.0,595087.0,australia,2018.0,export
437,611220.0,800529.0,australia,2018.0,export
438,612010.0,47300.0,australia,2018.0,export
439,612020.0,1397155.0,australia,2018.0,export
440,613101.0,1211.0,australia,2018.0,export
441,613201.0,26293.0,australia,2018.0,export
442,613202.0,1004312.0,australia,2018.0,export
443,711210.0,545650.0,australia,2018.0,export
444,711220.0,3756213.0,australia,2018.0,export
445,712010.0,131869.0,australia,2018.0,export
446,712020.0,1503672.0,australia,2018.0,export
447,713101.0,886734.0,australia,2018.0,export
448,713201.0,1026.0,australia,2018.0,export
449,713202.0,1236663.0,australia,2018.0,export
450,811210.0,57174.0,australia,2018.0,export
451,811220.0,84304.0,australia,2018.0,export
452,812020.0,154951.0,australia,2018.0,export
453,813101.0,87.0,australia,2018.0,export
454,813201.0,11221.0,australia,2018.0,export
455,813202.0,614053.0,australia,2018.0,export
456,212.0,87978.0,australia,2019.0,export
457,312.0,397921.0,australia,2019.0,export
458,512.0,646896.0,australia,2019.0,export
459,612.0,1187.0,australia,2019.0,export
460,712.0,292212.0,australia,2019.0,export
461,1111.0,7996960.0,australia,2019.0,export
462,2111.0,126422072.0,australia,2019.0,export
463,3111.0,1310487.0,australia,2019.0,export
464,3112.0,417986.0,australia,2019.0,export
465,4111.0,3354217.0,australia,2019.0,export
466,5111.0,0.0,australia,2019.0,export
467,5112.0,1413129.0,australia,2019.0,export
468,7111.0,11.0,australia,2019.0,export
469,111210.0,3161341.0,australia,2019.0,export
470,111220.0,21833.0,australia,2019.0,export
471,112010.0,455219.0,australia,2019.0,export
472,113101.0,20575949.0,australia,2019.0,export
473,113201.0,1430751.0,australia,2019.0,export
474,113202.0,5978.0,australia,2019.0,export
475,211210.0,1257601.0,australia,2019.0,export
476,211220.0,6584033.0,australia,2019.0,export
477,212010.0,583284.0,australia,2019.0,export
478,212020.0,95290.0,australia,2019.0,export
479,213101.0,37982994.0,australia,2019.0,export
480,213202.0,3646.0,australia,2019.0,export
481,311210.0,10379902.0,australia,2019.0,export
482,311220.0,1909583.0,australia,2019.0,export
483,312010.0,450136.0,australia,2019.0,export
484,312020.0,288674.0,australia,2019.0,export
485,313101.0,144791.0,australia,2019.0,export
486,313201.0,2713.0,australia,2019.0,export
487,313202.0,441922.0,australia,2019.0,export
488,411210.0,17093107.0,australia,2019.0,export
489,411220.0,142238.0,australia,2019.0,export
490,412010.0,28388.0,australia,2019.0,export
491,412020.0,927.0,australia,2019.0,export
492,413101.0,505.0,australia,2019.0,export
493,413102.0,1865.0,australia,2019.0,export
494,413201.0,33619.0,australia,2019.0,export
495,413202.0,805687.0,australia,2019.0,export
496,511210.0,936986.0,australia,2019.0,export
497,511220.0,2365682.0,australia,2019.0,export
498,512010.0,123292.0,australia,2019.0,export
499,512020.0,526757.0,australia,2019.0,export
500,513202.0,429547.0,australia,2019.0,export
501,611210.0,547392.0,australia,2019.0,export
502,611220.0,720138.0,australia,2019.0,export
503,612010.0,44013.0,australia,2019.0,export
504,612020.0,1581014.0,australia,2019.0,export
505,613101.0,1555.0,australia,2019.0,export
506,613201.0,36973.0,australia,2019.0,export
507,613202.0,1198188.0,australia,2019.0,export
508,711210.0,534467.0,australia,2019.0,export
509,711220.0,5098077.0,australia,2019.0,export
510,712010.0,117522.0,australia,2019.0,export
511,712020.0,1529840.0,australia,2019.0,export
512,713101.0,947138.0,australia,2019.0,export
513,713201.0,1018.0,australia,2019.0,export
514,713202.0,743486.0,australia,2019.0,export
515,811210.0,74129.0,australia,2019.0,export
516,811220.0,176631.0,australia,2019.0,export
517,812020.0,104987.0,australia,2019.0,export
518,813101.0,61.0,australia,2019.0,export
519,813201.0,8884.0,australia,2019.0,export
520,813202.0,604471.0,australia,2019.0,export
521,212.0,93657.0,australia,2020.0,export
522,312.0,356975.0,australia,2020.0,export
523,512.0,360023.0,australia,2020.0,export
524,612.0,1161.0,australia,2020.0,export
525,712.0,177854.0,australia,2020.0,export
526,1111.0,7982204.0,australia,2020.0,export
527,2111.0,125250669.0,australia,2020.0,export
528,3111.0,861345.0,australia,2020.0,export
529,3112.0,416255.0,australia,2020.0,export
530,4111.0,1902330.0,australia,2020.0,export
531,5111.0,2.0,australia,2020.0,export
532,5112.0,1157778.0,australia,2020.0,export
533,7111.0,219.0,australia,2020.0,export
534,111210.0,3280341.0,australia,2020.0,export
535,111220.0,23775.0,australia,2020.0,export
536,112010.0,437523.0,australia,2020.0,export
537,113101.0,19044404.0,australia,2020.0,export
538,113201.0,1193615.0,australia,2020.0,export
539,113202.0,8148.0,australia,2020.0,export
540,211210.0,999266.0,australia,2020.0,export
541,211220.0,5485758.0,australia,2020.0,export
542,212010.0,517859.0,australia,2020.0,export
543,212020.0,83446.0,australia,2020.0,export
544,213101.0,28893922.0,australia,2020.0,export
545,213202.0,5010.0,australia,2020.0,export
546,311210.0,8867046.0,australia,2020.0,export
547,311220.0,1685768.0,australia,2020.0,export
548,312010.0,408742.0,australia,2020.0,export
549,312020.0,263765.0,australia,2020.0,export
550,313101.0,186493.0,australia,2020.0,export
551,313201.0,2536.0,australia,2020.0,export
552,313202.0,382545.0,australia,2020.0,export
553,411210.0,18196041.0,australia,2020.0,export
554,411220.0,120640.0,australia,2020.0,export
555,412010.0,24406.0,australia,2020.0,export
556,412020.0,309.0,australia,2020.0,export
557,413101.0,426.0,australia,2020.0,export
558,413102.0,3582.0,australia,2020.0,export
559,413201.0,38945.0,australia,2020.0,export
560,413202.0,751312.0,australia,2020.0,export
561,511210.0,755910.0,australia,2020.0,export
562,511220.0,2178779.0,australia,2020.0,export
563,512010.0,108228.0,australia,2020.0,export
564,512020.0,428122.0,australia,2020.0,export
565,513202.0,331943.0,australia,2020.0,export
566,611210.0,484994.0,australia,2020.0,export
567,611220.0,628384.0,australia,2020.0,export
568,612010.0,32455.0,australia,2020.0,export
569,612020.0,1365425.0,australia,2020.0,export
570,613101.0,1092.0,australia,2020.0,export
571,613201.0,28379.0,australia,2020.0,export
572,613202.0,1007897.0,australia,2020.0,export
573,711210.0,400776.0,australia,2020.0,export
574,711220.0,4746006.0,australia,2020.0,export
575,712010.0,117775.0,australia,2020.0,export
576,712020.0,1449228.0,australia,2020.0,export
577,713101.0,957081.0,australia,2020.0,export
578,713201.0,1278.0,australia,2020.0,export
579,713202.0,668411.0,australia,2020.0,export
580,811210.0,62103.0,australia,2020.0,export
581,811220.0,144836.0,australia,2020.0,export
582,812020.0,96584.0,australia,2020.0,export
583,813101.0,107.0,australia,2020.0,export
584,813201.0,13427.0,australia,2020.0,export
585,813202.0,1038370.0,australia,2020.0,export
586,212.0,94403.0,australia,2021.0,export
587,312.0,413554.0,australia,2021.0,export
588,512.0,439334.0,australia,2021.0,export
589,612.0,1587.0,australia,2021.0,export
590,712.0,183383.0,australia,2021.0,export
591,1111.0,15730831.0,australia,2021.0,export
592,2111.0,180259415.0,australia,2021.0,export
593,3111.0,1585275.0,australia,2021.0,export
594,3112.0,551320.0,australia,2021.0,export
595,4111.0,4074681.0,australia,2021.0,export
596,5111.0,0.0,australia,2021.0,export
597,5112.0,926702.0,australia,2021.0,export
598,7111.0,155.0,australia,2021.0,export
599,111210.0,4155267.0,australia,2021.0,export
600,111220.0,20515.0,australia,2021.0,export
601,112010.0,488063.0,australia,2021.0,export
602,113101.0,21205427.0,australia,2021.0,export
603,113201.0,1228477.0,australia,2021.0,export
604,113202.0,12266.0,australia,2021.0,export
605,211210.0,1231017.0,australia,2021.0,export
606,211220.0,6766817.0,australia,2021.0,export
607,212010.0,642264.0,australia,2021.0,export
608,212020.0,98587.0,australia,2021.0,export
609,213101.0,40297164.0,australia,2021.0,export
610,213202.0,3907.0,australia,2021.0,export
611,311210.0,11785271.0,australia,2021.0,export
612,311220.0,2192657.0,australia,2021.0,export
613,312010.0,525801.0,australia,2021.0,export
614,312020.0,256877.0,australia,2021.0,export
615,313101.0,217853.0,australia,2021.0,export
616,313201.0,4665.0,australia,2021.0,export
617,313202.0,474464.0,australia,2021.0,export
618,411210.0,18248101.0,australia,2021.0,export
619,411220.0,149981.0,australia,2021.0,export
620,412010.0,31768.0,australia,2021.0,export
621,412020.0,394.0,australia,2021.0,export
622,413101.0,377.0,australia,2021.0,export
623,413102.0,1134.0,australia,2021.0,export
624,413201.0,46015.0,australia,2021.0,export
625,413202.0,986231.0,australia,2021.0,export
626,511210.0,784024.0,australia,2021.0,export
627,511220.0,2727543.0,australia,2021.0,export
628,512010.0,88408.0,australia,2021.0,export
629,512020.0,484053.0,australia,2021.0,export
630,513202.0,402938.0,australia,2021.0,export
